id,title,description,link,condition,price,availability,image link,gtin,mpn,brand
118,Cream Masso Visage,"Combined with a daily facial massage, this day and night cream offers the best from plants and their delicate freshness for natural beauty and healthy glowing skin.,
, ,
,Cream qualities,
,-                 Relaxing for the facial muscles,
,-                 Antioxidant and protective,
,-                 Nutritive and rejuvenating,
,Much appreciated for the following needs,
,-                 Facial massage,
,-                 Prevention of expression wrinkles,
,-                 High levels of stress and tense facial muscles,
,-                 Restorative and protective during a facial treatment,
,-                 An ideal day and night cream,
,Composition,
,This gentle lotion is made with pure water, organic soybean oil, apricot oil, rice oil, glycerin, bio-equitable Shea-butter, orange floral water, soft emulsifiers, green tea extract, essential oil of lavender, gentle preservatives and vitamin E.,
,INCI,
,Aqua, Glycine Soja (Soybean) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Oryza Sativa (Rice) Bran Oil, Gycerin, Butyrospermum Parkii (Shea Butter), Citrus Aurantium Dulcis (Orange) Flower Water, Cetearyl Alcohol, Camellia Sinensis Leaf Extract, Honey, Lavandula Angustifolia (Lavender) Oil, Benzyl Alcohol, Dehydroacetic Acid, Sodium Cetearyl Sulfate, Tocopherol.,
,Instructions,
,Daily care: apply a light quantity to the face, neck and upper chest.,
,For optimum facial care: a weekly or bi-monthly exfoliation and mask treatment is highly recommended:,
,-                 normal skin: Sugar & Citrus Exfoliating Scrub/ Chocolate & Orange Mask,
,-                 dry skin: Buckwheat & Shea Butter Exfoliating Scrub/Oat, Calendula & Marshmallow Mask,
,-                 mixed or oily skin: Sugar & Citrus Exfoliating Scrub/ Clay ad Lavender Mask,
,These combinations are suggestions and can be adapted for each skin type.",https://www.allezhousses.com/en/massage-products/118-cream-masso-visage.html,new,CAD$20.99,In Stock,https://www.allezhousses.com/318-large_default/cream-masso-visage.jpg,,CREXXXVIS,"
				    Les Soins Corporels l'Herbier
				"
73,Arôma-Spas | Lavender Oil,"Well-being, rest & relaxation,
,Our bath and massage oils are made with fresh and natural ingredients. They are created with fine organic dry oils, aromas and pure essential oils that maintain moisture for beautiful, healthy skin and physical well-being. Enjoy them in a relaxing bath or a massage.,
,Qualities,
,–                 Fluid, silky and odorless,
,–                 Excellent penetrating factor,
,–                 Dry touch: leaves the skin feeling soft without a greasy film,
,Much appreciated for the following needs,
,–                 For a relaxing massage,
,–                 For a gentle bath to relax tense muscles,
,–                 To moisturize the skin and leave a light scent of reminiscent of Provence,
,Ingredients,
,A light blend of organic soybean and sunflower oils, apricot dry oil, essential oil of pure lavender and vitamin E.,
,INCI: Glycine Soja (Soybean) Oil, Helianthus Annuus (Sunflower) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Lavandula Angustifolia (Lavender) Oil, Tocopherol.,
,Instructions,
,Massage: warm the lotion in your hands before massaging.,
,Bain: pour a small quantity of oil under the running bath water.,
,For optimum results,
,Before taking a bath or getting a massage, spray the room or the linens with your choice of our luxurious floral Mists.,
,Note: always shake thoroughly before using.",https://www.allezhousses.com/en/massage-oils/73-aroma-spas-lavender-oil.html,new,CAD$20.99,In Stock,https://www.allezhousses.com/217-large_default/aroma-spas-lavender-oil.jpg,,HUIXXXLAV,"
				    Les Soins Corporels l'Herbier
				"
52,Lightness Balm,"Our therapeutic massage balms offer you a soft blend of hypo-allergenic, organic dry oils, organic plants macerated for months in our workshop and top quality, 100% pure essential oils.,
,Composition:,
,This remarkably soft massage balm is made of organic vegetable oils including soybean oil, organic palm tree butter, dry rice oil and antioxidants such as vitamin E. Combined with red vine extracts, witch hazel, organic ginkgo biloba extracts, horse-chestnuts, pure essential oils of peppermint and cypress, it is popular for massaging the legs and feet.,
,Balm qualities,
,-       Soft texture, silky and does not feel sticky,
,-       Offers a sensation of freshness and lightness,
,Much appreciated for the following needs,
,-       Heavy and tired legs,
,-       Water retention and swelling (legs and feet),
,-       Poor circulation,
,-       Achy feet,
,Instructions,
,Approximate quantities determined for an average height individual during the summer. For the legs and feet: 15 to 30 ml.,
,Warm the balm in your hands before using. Apply the balm gradually, without pressure, until it has completely penetrated the entire area to be massaged. Massage the feet, legs and thighs with light circular movements.,
,For optimum results, use our Fresh Gel – Beautiful Legs during the summer and our Legs & Feet Balneo-Aroma Salts during the winter.,
,Precautions,
,Avoid use with clients suffering from hypertension, if pregnant or breastfeeding and for children under 2 years old. Do not apply on mucous membranes, eyes or irritated skin.",https://www.allezhousses.com/en/massage-butters-and-balms/52-lightness-balm.html,new,CAD$31.99,In Stock,https://www.allezhousses.com/150-large_default/lightness-balm.jpg,,,"
				    Les Soins Corporels l'Herbier
				"
125,Bambino - Massage cream maple cookie,"An amusing spa experience, delightful and memorable for your little treasure! Pamper your little one naturally with touch and smells, offering them hours of happiness and relaxation.,
,Maple Cookie is a gentle lotion with fragrances of maple sugar, a traditional delight ideal for moisturizing and massaging your child.,
,Qualities,
,-                 Soft texture, silky and does not feel sticky,
,-                 Soft and gentle massage,
,Much appreciated for the following needs,
,-                 Hyperactive and tense children,
,-                 Tension and daily stress,
,-                 Promotes restful sleep and relaxation,
,Composition,
,This gentle lotion is made with rice and sunflower oil, pure water, bio-equitable Shea butter, glycerin, maple syrup from Quebec, natural maple aroma and vitamin E.,
,Ingredients (INCI),
,Oryza Sativa (Rice) Bran Oil, Helianthus Annuus (Sunflower) Seed Oil, Aqua, Butyrospermum Parkii (Shea Butter), Glycerin, Cetearyl Alcohol, Acer Saccharum (Sugar Maple) Syrup, Sodium Cetearyl Sulfate, Potassium Sorbate, Sorbic Acid, Aroma, Tocopherol.,
,Instructions,
,Warm the lotion in your hands before massaging. ",https://www.allezhousses.com/en/massage-products/125-bambino-massage-cream-maple-cookie.html,new,CAD$9.59,In Stock,https://www.allezhousses.com/341-large_default/bambino-massage-cream-maple-cookie.jpg,,BAMXXXMER,"
				    Les Soins Corporels l'Herbier
				"
124,Beautiful Legs Gel,"A refreshing gel much appreciated to promote beautifully soft and toned legs and thighs!,
,Product qualities,
,-       Sensation of freshness and lightness,
,-       Light, fluid and does not feel sticky,
,-       Beauty and tonicity of legs,
,-       Soothing,
,Much appreciated for the following needs,
,-                 Heavy and tired legs,
,-                 Cellulite and “orange peel” skin,
,-                 Prolonged standing hours,
,-                 After-shave lotion,
,Composition,
,A gentle blend of organic aloe, chocolate mint floral water from Quebec, red vine extract, organic ginkgo biloba, horse-chestnut, red seaweed as well as organic and fair trade coffee and vanilla extract, grapefruit seed extract and gentle preservatives.,
,Ingredients (INCI),
,Aloe Barbadensis Leaf Juice, Mentha Piperita (Peppermint) Leaf Extract, Glycerin, Chondrus Crispus (Carrageenan), Ginkgo Biloba Leaf Extract, Vitis Vinifera (Grape) Leaf Extract, Aesculus Hippocastanum Leaf Extract, Vanilla Planifolia Fruit Extract, Citrus Grandis (Grapefruit) Seed Extract, Coffea Arabica, Citric Acid, Sodium Benzoate, Patassium Sorbate, Ascorbic Acid.,
,Instructions,
,Apply to the legs, thighs and buttocks in light circular motions twice a day.,
,For optimum results,
,Also use our Acadian Wild Seaweed Soap on a daily basis. The Legs & Feet Massage Balm or Lightness Balm may be a pleasant alternative during the winter season.",https://www.allezhousses.com/en/massage-products/124-beautiful-legs-gel.html,new,CAD$32.75,In Stock,https://www.allezhousses.com/338-large_default/beautiful-legs-gel.jpg,,GELXXXJAM,"
				    Les Soins Corporels l'Herbier
				"
43,Biogel – Relaxation & Release,"BIOGEL for professionals is an innovative line that offers a wide variety of neutral and therapeutic massage gels, with 100% plant based ingredients, they serve a multitude of needs and offer optimum glide.,
,BIOGEL Relaxation & Release is recommended for global or specific massages to help create a sense of calmness in order to promote rest and relaxation.,
,Qualities,
,-                 Smooth texture, silky and does not feel sticky,
,-                 Deep relaxation, beneficial rest,
,-                 Soothing and comforting,
,Much appreciated for the following needs,
,-                 Muscular tension,
,-                 High levels of stress,
,-                 Fibromyalgia,
,-                 Migraines,
,Composition,
,A gentle lotion made with rice and apricot oil (dry oils), soybean oil, equitable Shea butter and palm butter, beeswax, candelilla, pure essential oils of real lavender, mild orange and vitamin E.,
,Ingredients (INCI),
,Oryza Sativa (Rice) Bran Oil, Glycine Soja (Soybean) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Butyrospermum Parkii (Shea Butter), Elaeis Guineensis (Palm) Kernel Oil, Coco-Caprylate, Cera Alba, Euphorbia Cerifera (Candelilla) Wax, Lavandula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Oil, Tocopherol.,
,Instructions:, warm the lotion in your hands before massaging. This gel may be combined with hot stones, mixed with salts or sugars for exfoliation.",https://www.allezhousses.com/en/massage-products/43-biogel-relaxation-release.html,new,CAD$9.89,In Stock,https://www.allezhousses.com/102-large_default/biogel-relaxation-release.jpg,,GELXXXREL,"
				    Les Soins Corporels l'Herbier
				"
369,Sous-vêtement jetable pour homme - Boxer,Buy Sous-vêtement jetable pour homme - Boxer from AllezHousses,https://www.allezhousses.com/en/body-care-accessories/369-sous-vetement-jetable-pour-homme-boxer.html,new,CAD$5.99,In Stock,https://www.allezhousses.com/901-large_default/sous-vetement-jetable-pour-homme-boxer.jpg,,MB-CGDW04,
364,Bamboo Massage Table Stick Set + DVD,"Bamboo Massage Table Stick Set + DVD,
,Complete set for bamboo massage with an instructional DVD.,
,Our tool sets are crafted of 100% bamboo (no rattan) & Eco-Friendly.,
,8 piece solid stick set of bamboo that maintains heat. The bamboo sticks are processed to be antifungal & antimold,
,2 tapotement (tapping) wraps,
,1 bag with bamboo handles for storage and easy transport,
,1 instructional DVD ,(Choice between French and English DVD), ,
,We recommend our ,Theratherm heating pad, (not included) to warm up the bamboo sticks.,
,Our Bamboo is grown in Asia from renewable resources.,
,The components come originally from India, Vietnam, China and the United States. ,
,
",https://www.allezhousses.com/en/massage-bamboos/364-ens-de-8-bambous-dvd-pour-massage.html,new,CAD$224.99,In Stock,https://www.allezhousses.com/4544-large_default/ens-de-8-bambous-dvd-pour-massage.jpg,,1001-CF-DVD,"
				    Bamboo Fusion
				"
360,Traversin vinyle 1/2 lune,Buy Traversin vinyle 1/2 lune from AllezHousses,https://www.allezhousses.com/en/massage-bolsters-and-cushions/360-traversin-vinyle-12-lune.html,new,CAD$31.99,In Stock,https://www.allezhousses.com/889-large_default/traversin-vinyle-12-lune.jpg,,TRAV626DL-XXX,
373,Instant Nomad table with back rest,"This table, with its scissor construction and easy height adjustment, was specially designed for use in a spa environment or where several therapists share the same work space.,
,The table with backrest includes: ,
,
,Turner leatherette,
,Headrest cushion,
,Armrest (Except for the 28'', 30'' and 32'' models),
,Header,
,Adjustable backrest,
,2.5 inch. foam,
,
,Options for the instant with or without backrest : ,
,
,Fix headrest: $21,
,Inclinable headrest: $116,
,Inclinable and retractable headrest: $163,
,Visco-elastic headrest cushion: $59,
,Adapter and extension: $72$  + $92,
,Ultraleather on the full table: add $435,
,Visco-elastic gel padding (4.5 lbs) : add $379 ,
,Visco-elastic high density padding (6 lbs): $479 ,
,
, *This item is not part of the ""Free Shipping"" promotion. ,*Shipping charges may be subject to changes according to your location.",https://www.allezhousses.com/en/massage-equipment/373-instant-with-back-rest-nomad-table.html,new,CAD$949.00,In Stock,https://www.allezhousses.com/2794-large_default/instant-with-back-rest-nomad-table.jpg,,,"
				    Nomad
				"
352,Super Orange Degreaser,"Solvent-free cleaner degreaser quickly emulsifies and removes the toughest dirt and soils.,
,The citrus extracts gives this super degreaser it's ability to remove traces of oil and grease from all surfaces. ,
,No need to dilute, ready to use product.,
,
,Emulsifies the toughest soils,
,Pleasant orange smell that eliminates traces of unwanted odours,
,Solvent and phosphate free,
,No rinsing required,
,Fast acting,
,
",https://www.allezhousses.com/en/various/352-super-degraisseur-a-l-orange.html,new,CAD$14.99,In Stock,https://www.allezhousses.com/873-large_default/super-degraisseur-a-l-orange.jpg,,COMOR4-PAU,
347,Single Bottle Holster - With Bottle,"Nylon belt and holster to keep your bottle of oil within reach.,
,Holds bottles of 250ml or 8oz format.,
,Nylon is machine washable and the holster is removable.,
,Double holster is also available,
,* Includes one empty bottle of 250ml",https://www.allezhousses.com/en/bottles-pumps-and-belts/347-single-bottle-holster-with-bottle.html,new,CAD$19.99,In Stock,https://www.allezhousses.com/860-large_default/single-bottle-holster-with-bottle.jpg,,CEINTUREPB+B,
343,Terry cloth headband (2),Buy Terry cloth headband (2) from AllezHousses,https://www.allezhousses.com/en/lingerie-accessories/343-bandeau-de-ratine.html,new,CAD$9.99,In Stock,https://www.allezhousses.com/849-large_default/bandeau-de-ratine.jpg,,AH100B-RX2,"
				    Allez Housses
				"
321,Terry wrap for women,"Terry wrap for women,
,Our wraps are made of first and superior quality terry cloth that is run-free, which means that no stitches or threads will be pulled if a Velcro or a ring gets caught in the fabric.,
,They are also designed with high-end snaps to prevent moss and hair from getting caught in the Velcro. No more fuss; does not collect hair or lint!,
,N.B. we can make our wraps with Velcro on request.,
,Fabric features of terry cloth : ,
,Natural fiber,
,Absorbent material,
,High quality terry cloth,
,Soft and fluffy fabric inside and out,
,Run-free terry cloth,
,Comes in white, ivory, and black. Other colors available on special request.,
,Proudly made in ,Canada, by Allezhousses ,
,Please consult the size chart to help you find the right fit.,
,
					,Custom embroidery for your massage slippers,
,Massage Boutik offers a personalized embroidery service for all your massage clothing and accessories, with which you can promote your business in a discreet and original way. Have your company name, design, logo or first and last names embroidered on your massage slippers made at AllezHousses. Each embroidery is done professionally and is distinguished by its remarkable durability.,
,
,Benefits of custom embroidery on your massage slippers,
,By offering massage slippers with personalized embroidery, you project a professional image to your customers and they will be more likely to remember you. All AllezHousses massage slippers with custom embroidery are machine washable, and your embroidery will not degrade, even after several washes. Our specialists can add your embroidery on all sizes and models of massage slippers, regardless of the material (ratin, cotton, fleece, etc.).,
,
,For businesses:, Add a touch of elegance and finesse to your massage slippers with our personalized embroidery service suitable for hotels, inns, spas, resorts, and massage therapy centers. You can choose embroidery with different colors, in addition to choosing your lettering from our many fonts (available in several sizes), and even submit your own design for optimal originality.,
,
,For individuals:, Use our custom embroidery service to offer a special gift to a loved one, to celebrate a special event, or to better equip your massage therapy practice with slippers decorated with personalized embroidery.,
,
,Any questions?,
,Do you have any questions about our ,custom embroidery service,? Don't hesitate to ,contact us, and our team will give you all the information you need as soon as possible.,
				",https://www.allezhousses.com/en/pareos/321-terry-wrap-for-women.html,new,CAD$24.99,In Stock,https://www.allezhousses.com/775-large_default/terry-wrap-for-women.jpg,, ,"
				    Allez Housses
				"
340,Cercle de réflexologie des Pieds,Buy Cercle de réflexologie des Pieds from AllezHousses,https://www.allezhousses.com/en/various/340-cercle-de-reflexologie-des-pieds.html,new,CAD$24.99,In Stock,https://www.allezhousses.com/835-large_default/cercle-de-reflexologie-des-pieds.jpg,,Revelmains,
251,Pierre de Massage - Petite,Buy Pierre de Massage - Petite from AllezHousses,https://www.allezhousses.com/en/-massage-accessories/251-pierre-de-massage-petite.html,new,CAD$34.95,In Stock,https://www.allezhousses.com/602-large_default/pierre-de-massage-petite.jpg,,PUPX,
310,Porcelain Lava Shells®,Buy Porcelain Lava Shells® from AllezHousses,https://www.allezhousses.com/en/-massage-accessories/310-porcelain-lava-shells.html,new,CAD$39.99,In Stock,https://www.allezhousses.com/709-large_default/porcelain-lava-shells.jpg,,PSM-LSM,"
				    LavaShell
				"
290,"Essential Oil Diffuser / Nebulizer ""Tripman""","Essential oil diffuser ""Tripman"" ,
,Diffusion of essential oils is a simple and natural solution to improve the quality of your air and your quality of life.,
,The ""Tripman"" diffuser is specially designed for travel, office, bathroom, etc. Compact and easy to carry, you will easily find a space to insert it in your suitcase.,
,Connection options:,
,
,AA batteries, readily available (4 AA batteries provide up to 3 hours of broadcasting time),
,Wall outlet adapter (included),
,The diffuser automatically shuts off when it runs out of water or the batteries are low,
,The white indicator light flashes rapidly to alert you of the low battery condition,
,Replace or charge the batteries or switch to another power source,
,
,Features:,
,
,Light: Variable color LED,
,Program: 3 hrs continuous (Automatic shut off when water level is low), 7 hrs intermittent (10 sec ON / 10 sec OFF),
,Capacity: 20 ml,
,Diffusion area : 160 square feet,
,Humidifying power : 3 to 7ml/h,
,Force: 0.3 million vibrations per second,
,Weight : 158 g,
,Dimension : 3,875 pcs x 4,5 pcs,
,Material : PP,
,
,Notice:,
,
,Only use the adapter provided in the box.,
,This product does not have a charger function.,
,The wall adapter has priority if there are batteries inside the device.,
,The wall adapter will not damage the batteries if they are left inside the unit.,
,
,Important information:,
,
,Always fill with room temperature tap water.,
,If the diffuser is tipped over during operation, liquid may leak into the interior space of the machine. Drain the water, let the machine sit in a well-ventilated area for at least 3 days.,
,We recommend rechargeable batteries.,
,
,Maintenance:,
,
,Always remove the water when not in use.,
,Clean with a soft cloth and a little alcohol only,
,Use a cotton swab and a little alcohol to clean the ceramic disc,
,Never use detergents or abrasives to clean the device,
,Clean the device every 10 diffusions to maintain its efficiency,
",https://www.allezhousses.com/en/ambience/290-diffuseur-nebuliseur-vivi.html,new,CAD$55.95,In Stock,https://www.allezhousses.com/4289-large_default/diffuseur-nebuliseur-vivi.jpg,, ,
311,Sumo portable Nomad table,"The perfect choice for beginners or anyone looking for a solid basic table that’s quiet and easy to move around.,
,A starter model with an excellent price/quality ratio.,
,Laterally adjustable legs provide good stability and security.,
,This table includes:,
,
,Standard 2.5” padding,
,Challenger leatherette stain proof, bacterial proof and mold proof! The most sturdy leatherette on the market.,
,Headrest cushion,
,Armrest (except for the models 28-30 and 32 inch.),
,
,Options for the Sumo :,
,
,Fix headrest: $21,
,Inclinable headrest: $119,
,Inclinable and retractable headrest: $168,
,MassageBoutik carrying case: $65,
,Visco-elastic headrest cushion: $59,
,Adapter and extension: $72 + $92,
,
,
,*This item is not part of the ""Free Shipping"" promotion. ,*Shipping charges may be subject to changes according to your location.",https://www.allezhousses.com/en/massage-equipment/311-sumo-automatic-nomad-table.html,new,CAD$399.00,In Stock,https://www.allezhousses.com/710-large_default/sumo-automatic-nomad-table.jpg,,,"
				    Nomad
				"
260,Fabric Softener - lemon scent,"Lemon fabric softener for your laundry.,
,Increases the softness and smoothness of your fabrics.,
,The soft lemon scent will dissolve the smell of the massage oil.,
,*NEW SERVICE - BUY IN BULK*,
,We now offer you the option to refill your empty bottles of detergent and fabric softener.,
,Save even more by bringing your 4L or 20L containers and we will refill them upon your next visit to our store,
,*Only in store - Not available upon delivery.,
, ",https://www.allezhousses.com/en/massage-linen/260-assoulisseur-a-lessive.html,new,CAD$24.99,In Stock,https://www.allezhousses.com/4194-large_default/assoulisseur-a-lessive.jpg,,AHASSOUXX,
757,Rental - Aluminium Massage Table,"You have an event? Rent a light and easy to use massage table.,
,Only $35 per day, per table.,
,Weekly and monthly rates available.,
,Call us to make a reservation!,
,Phone: 450-967-8907,
,*This item is not part of the ""Free Shipping"" promotion. ,*Shipping charges may be subject to changes according to your location.",https://www.allezhousses.com/en/leasing/757-leasing-aluminium-massage-table.html,new,CAD$35.00,In Stock,https://www.allezhousses.com/4318-large_default/leasing-aluminium-massage-table.jpg,,,
